university_id,course_id,degree_id,degree_course_key,snapshot_type,as_of_part_id,support_count,pass_rate,avg_mark,retake_rate,source_level,link_used,link_weight
111,1.111,11.111,11.111__1.111,PRE_SEMESTER,20202,194,0.8762886597938144,74.06701030927834,0.12886597938144329,1,,
111,1.111,11.111,11.111__1.111,PRE_SEMESTER,20203,200,0.88,74.22,0.13,1,,
111,1.111,11.111,11.111__1.111,PRE_SEMESTER,20211,200,0.88,74.22,0.13,1,,
111,1.111,11.111,11.111__1.111,PRE_SEMESTER,20212,298,0.889261744966443,74.26845637583892,0.09731543624161074,1,,
111,1.111,11.111,11.111__1.111,PRE_SEMESTER,20213,326,0.8926380368098159,74.36196319018404,0.12576687116564417,1,,
111,1.111,11.111,11.111__1.111,TRAIN_END_STATE,TRAIN_END_STATE,330,0.8909090909090909,74.32121212121213,0.13333333333333333,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20051,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20052,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20053,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20061,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20062,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20063,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20071,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20072,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20073,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20081,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20082,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20083,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20091,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20092,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20093,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20101,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20102,0,,,,1,,
111,1.111,22.111,22.111__1.111,PRE_SEMESTER,20103,0,,,,1,,
