feature,gain,split
start_agpa_points,694750.8264899254,915
course_avg_mark_historical,471276.97367477417,3799
prev_gpa_points_clean,354021.9925971031,710
fail_credit_ratio_capped,205212.0887556076,493
course_history_count,178495.51866531372,4461
course_retake_rate_historical,152096.1937098503,3433
last_valid_gpa_before_current_semester,135661.70691299438,683
course_pass_rate_historical,128292.56452083588,2942
course_share_of_requirement,83648.60397148132,1745
diploma_gpa,61654.16408634186,876
degree_requirement_credits_count,56631.49302959442,1170
gpa_trend_delta,42569.098229408264,677
course_credits,38708.90005970001,830
part_semester,37561.29679393768,704
requirement_type_id,32815.43004512787,682
total_fail_credits_capped,31883.077431678772,361
start_total_in_credits,27938.67546749115,877
semester_reg_credits,24960.66854286194,700
start_total_in_courses,22539.5237159729,689
reg_total_semesters,10387.642345905304,328
attempt_number,7878.259566783905,188
start_level_ord,7348.675612449646,183
semester_reg_courses,5923.11217212677,221
diploma_type_bucket,4671.000860214233,125
consecutive_interruption_count,4488.362108230591,70
requirement_size_bucket_ord,2719.820093154907,40
start_semester,2477.973850250244,73
prior_interruption_count,1133.606650352478,41
course_difficulty_missing,981.5503025054932,29
prev_gpa_points_missing,673.1994018554688,7
prev_semester_was_interruption,546.9263973236084,8
is_first_row_in_timeline,345.95480155944824,12
is_extreme_fail_history,223.60760021209717,9
is_high_credit_course,184.79339599609375,4
prev_gpa_points_zero,162.80610275268555,6
gpa_trend_missing,62.4862003326416,3
prev_gpa_invalid_zero_case,52.19890213012695,2
degree_requirement_credits_count_missing,29.481000900268555,1
requirement_type_missing,25.82539939880371,1
is_first_active_semester,0.0,0
no_previous_progress,0.0,0
