feature,gain,split
start_agpa_points,239636.45341300964,2008
prev_gpa_points_clean,236846.72578024864,1609
course_pass_rate_historical,184296.7139494419,4303
fail_credit_ratio_capped,152023.5880973339,1760
course_history_count,91048.52122497559,5198
course_avg_mark_historical,85651.91364192963,4240
course_retake_rate_historical,68869.25160694122,4075
diploma_gpa,40591.89436006546,2588
course_share_of_requirement,36535.55597233772,1974
last_valid_gpa_before_current_semester,30075.340780496597,1344
gpa_trend_delta,29826.532579660416,2403
degree_requirement_credits_count,26893.206199645996,1462
total_fail_credits_capped,24501.57929468155,1268
start_total_in_credits,21934.999495506287,1849
part_semester,21626.31655406952,831
semester_reg_credits,17235.49864578247,1418
start_total_in_courses,17019.34774518013,1229
course_credits,12239.976171731949,732
reg_total_semesters,10812.85171866417,927
attempt_number,9150.154629707336,484
semester_reg_courses,7764.382784605026,642
requirement_type_id,7314.389265060425,380
diploma_type_bucket,4424.218467235565,204
prior_interruption_count,3929.519113302231,255
start_level_ord,3155.4301331043243,229
consecutive_interruption_count,3105.233660697937,112
start_semester,2173.465229988098,172
requirement_size_bucket_ord,1988.6708374023438,68
prev_semester_was_interruption,1246.5833144187927,20
prev_gpa_points_zero,1093.2147240638733,66
prev_gpa_invalid_zero_case,712.6805770397186,50
course_difficulty_missing,615.8857870101929,34
prev_gpa_points_missing,267.92711877822876,15
is_extreme_fail_history,134.28428030014038,13
gpa_trend_missing,87.62419128417969,6
is_first_row_in_timeline,70.07080078125,4
no_previous_progress,8.232399940490723,1
degree_requirement_credits_count_missing,6.97484016418457,1
is_first_active_semester,0.0,0
is_high_credit_course,0.0,0
requirement_type_missing,0.0,0
