feature,gain,split
start_agpa_points,619793.4110050201,534
prev_gpa_points_clean,421901.2493171692,339
course_avg_mark_historical,380748.63826942444,1563
fail_credit_ratio_capped,228442.84084701538,200
course_history_count,98954.89847564697,1658
last_valid_gpa_before_current_semester,98757.94884872437,355
course_pass_rate_historical,98432.48339271545,1261
course_retake_rate_historical,90206.4531173706,1439
course_share_of_requirement,68895.56076049805,958
diploma_gpa,47248.87118148804,360
degree_requirement_credits_count,36576.7645816803,518
gpa_trend_delta,34532.31771469116,358
part_semester,30166.768760681152,353
requirement_type_id,27073.051305770874,396
course_credits,25285.9780254364,395
total_fail_credits_capped,20060.738033294678,103
semester_reg_credits,15989.534198760986,294
start_total_in_credits,14178.566198348999,276
start_total_in_courses,13547.62738609314,259
reg_total_semesters,6139.3257122039795,102
start_level_ord,5553.289211273193,99
attempt_number,5471.478595733643,93
requirement_size_bucket_ord,3923.631811141968,49
diploma_type_bucket,3382.877902984619,57
consecutive_interruption_count,3374.651918411255,40
semester_reg_courses,3061.564588546753,70
start_semester,2095.572198867798,36
prior_interruption_count,1070.9372100830078,16
prev_semester_was_interruption,776.2916107177734,5
course_difficulty_missing,622.4441967010498,14
is_first_row_in_timeline,604.5527896881104,5
prev_gpa_points_missing,555.1447010040283,6
is_high_credit_course,176.05890274047852,3
gpa_trend_missing,139.5438003540039,3
prev_gpa_points_zero,113.98839950561523,2
requirement_type_missing,108.20379638671875,2
prev_gpa_invalid_zero_case,23.860599517822266,1
is_first_active_semester,0.0,0
no_previous_progress,0.0,0
is_extreme_fail_history,0.0,0
degree_requirement_credits_count_missing,0.0,0
